HCHO_reading,Location,Date
0.0001785278893838,Kurunegala Proper,2023-03-12
0.0001601777687376,Kurunegala Proper,2023-03-13
0.0002074075266616,Kurunegala Proper,2023-03-14
0.0001746844642716,Kurunegala Proper,2023-03-15
0.0001419614018816,Kurunegala Proper,2023-03-16
0.0002075574339803,Kurunegala Proper,2023-03-17
0.0002351638737522,Kurunegala Proper,2023-03-18
8.49498926652638e-05,Kurunegala Proper,2023-03-19
0.00014810920827353189,Kurunegala Proper,2023-03-20
0.0002112685238818,Kurunegala Proper,2023-03-21
0.0002205370645629,Kurunegala Proper,2023-03-22
0.0001139961196438,Kurunegala Proper,2023-03-23
0.0001588695070844,Kurunegala Proper,2023-03-24
9.74430799520712e-05,Kurunegala Proper,2023-03-25
6.483913490928073e-05,Kurunegala Proper,2023-03-26
0.000226144530301,Kurunegala Proper,2023-03-27
0.000170796619722,Kurunegala Proper,2023-03-29
0.0001121387188655,Kurunegala Proper,2023-03-30
0.0001280372090796,Kurunegala Proper,2023-03-31
0.0001733594000915,Kurunegala Proper,2023-04-01
0.0001685491954774,Kurunegala Proper,2023-04-02
0.0002003832028529,Kurunegala Proper,2023-04-03
0.00017945350904365,Kurunegala Proper,2023-04-04
0.0001585238152344,Kurunegala Proper,2023-04-05
0.0002042748691267,Kurunegala Proper,2023-04-06
0.0001955770928105,Kurunegala Proper,2023-04-07
0.00012843686425763467,Kurunegala Proper,2023-04-08
6.129663570476935e-05,Kurunegala Proper,2023-04-09
0.0001983280086824,Kurunegala Proper,2023-04-10
6.472890414948194e-05,Kurunegala Proper,2023-04-11
0.0002409745344024,Kurunegala Proper,2023-04-12
0.000208691495204,Kurunegala Proper,2023-04-13
0.00013564724676,Kurunegala Proper,2023-04-14
0.0002295106761143,Kurunegala Proper,2023-04-15
0.0001514765840938,Kurunegala Proper,2023-04-16
0.000166894978848,Kurunegala Proper,2023-04-17
0.000214288945601,Kurunegala Proper,2023-04-18
0.0002054213815414,Kurunegala Proper,2023-04-19
0.0001607096729239,Kurunegala Proper,2023-04-20
0.0001199608873773,Kurunegala Proper,2023-04-21
9.954718220019384e-05,Kurunegala Proper,2023-04-22
0.0001648707979095,Kurunegala Proper,2023-04-23
8.264816214422815e-05,Kurunegala Proper,2023-04-27
0.0001007064503328,Kurunegala Proper,2023-04-28
5.201186714459518e-05,Kurunegala Proper,2023-04-29
8.246013588270498e-05,Kurunegala Proper,2023-05-01
7.767101453903939e-05,Kurunegala Proper,2023-05-02
7.342770590727748e-05,Kurunegala Proper,2023-05-03
0.0001803547016781,Kurunegala Proper,2023-05-04
0.00020573144942173335,Kurunegala Proper,2023-05-05
0.00023110819716536669,Kurunegala Proper,2023-05-06
0.000256484944909,Kurunegala Proper,2023-05-07
0.00022240978821374668,Kurunegala Proper,2023-05-08
0.0001883346315184933,Kurunegala Proper,2023-05-09
0.00015425947482323993,Kurunegala Proper,2023-05-10
0.00012018431812798659,Kurunegala Proper,2023-05-11
8.610916143273325e-05,Kurunegala Proper,2023-05-12
0.000182760977993,Kurunegala Proper,2023-05-13
0.0001947165603594,Kurunegala Proper,2023-05-14
0.0002066721427258,Kurunegala Proper,2023-05-15
0.00021038011064,Kurunegala Proper,2023-05-16
0.0002401808940474,Kurunegala Proper,2023-05-17
0.00022715437960235002,Kurunegala Proper,2023-05-18
0.0002141278651573,Kurunegala Proper,2023-05-19
0.000257070403915,Kurunegala Proper,2023-05-20
0.0001748347829266,Kurunegala Proper,2023-05-21
0.0001090507616715,Kurunegala Proper,2023-05-22
0.0001688896308712,Kurunegala Proper,2023-05-23
0.0001715383521079,Kurunegala Proper,2023-05-24
0.0001641938807563,Kurunegala Proper,2023-05-25
0.0001410675075327,Kurunegala Proper,2023-05-26
4.420866732667342e-05,Kurunegala Proper,2023-05-27
0.0001441522931459,Kurunegala Proper,2023-05-28
0.0002138972729437,Kurunegala Proper,2023-05-30
0.0002389607907508,Kurunegala Proper,2023-05-31
0.0001561549546932,Kurunegala Proper,2023-06-01
0.0001432317202669,Kurunegala Proper,2023-06-02
0.0001497235396116,Kurunegala Proper,2023-06-03
0.0001994751493409,Kurunegala Proper,2023-06-04
0.0001718031035743,Kurunegala Proper,2023-06-05
0.0002044603512408,Kurunegala Proper,2023-06-06
0.0001560718984224,Kurunegala Proper,2023-06-07
0.000107683445604,Kurunegala Proper,2023-06-08
0.0001571415782923,Kurunegala Proper,2023-06-09
0.0001658786916666,Kurunegala Proper,2023-06-10
0.0001567515188298,Kurunegala Proper,2023-06-11
0.000147624345993,Kurunegala Proper,2023-06-12
0.0001384971731562,Kurunegala Proper,2023-06-13
6.750414379930751e-05,Kurunegala Proper,2023-06-14
0.0001404792848682,Kurunegala Proper,2023-06-15
0.0001057077223041,Kurunegala Proper,2023-06-16
0.00019549836800924813,Kurunegala Proper,2023-06-18
8.507746866499626e-05,Kurunegala Proper,2023-06-19
5.9774133092099496e-05,Kurunegala Proper,2023-06-20
0.0001505858635263,Kurunegala Proper,2023-06-21
0.0001103075244899,Kurunegala Proper,2023-06-22
0.0001828967023176,Kurunegala Proper,2023-06-23
0.0001104611446673,Kurunegala Proper,2023-06-24
9.986659060205368e-05,Kurunegala Proper,2023-06-25
8.927203653680735e-05,Kurunegala Proper,2023-06-26
7.867748247156103e-05,Kurunegala Proper,2023-06-27
8.183702712492475e-05,Kurunegala Proper,2023-06-28
8.499657177828848e-05,Kurunegala Proper,2023-06-29
8.81561164316522e-05,Kurunegala Proper,2023-06-30
9.762926072257393e-05,Kurunegala Proper,2023-07-01
9.665726519498395e-05,Kurunegala Proper,2023-07-02
9.5685269667394e-05,Kurunegala Proper,2023-07-03
9.471327413980402e-05,Kurunegala Proper,2023-07-04
9.374127861221407e-05,Kurunegala Proper,2023-07-05
9.27692830846241e-05,Kurunegala Proper,2023-07-06
9.922660545121205e-05,Kurunegala Proper,2023-07-07
0.0001056839278178,Kurunegala Proper,2023-07-08
6.704251332041512e-05,Kurunegala Proper,2023-07-10
0.00012620415827440756,Kurunegala Proper,2023-07-11
0.0001853658032284,Kurunegala Proper,2023-07-12
4.355107291635848e-05,Kurunegala Proper,2023-07-13
5.144938011900842e-05,Kurunegala Proper,2023-07-14
0.0001622895618417,Kurunegala Proper,2023-07-15
6.055596118645164e-05,Kurunegala Proper,2023-07-16
6.428397130686811e-05,Kurunegala Proper,2023-07-17
0.0001214304055549,Kurunegala Proper,2023-07-18
5.399406327956585e-05,Kurunegala Proper,2023-07-19
6.297689756750348e-05,Kurunegala Proper,2023-07-20
6.64855784206097e-05,Kurunegala Proper,2023-07-22
0.0001075743727802,Kurunegala Proper,2023-07-23
0.00010053961348974622,Kurunegala Proper,2023-07-24
9.350485419929244e-05,Kurunegala Proper,2023-07-25
8.647009490883865e-05,Kurunegala Proper,2023-07-26
7.943533561838486e-05,Kurunegala Proper,2023-07-27
0.0001181594257871,Kurunegala Proper,2023-07-29
0.0001223910181144,Kurunegala Proper,2023-07-30
6.0203801628680936e-05,Kurunegala Proper,2023-07-31
0.0002219780207538,Kurunegala Proper,2023-08-01
0.0001070126257955,Kurunegala Proper,2023-08-02
0.0001214046465826,Kurunegala Proper,2023-08-03
4.278010905856218e-05,Kurunegala Proper,2023-08-04
0.0001028122392389,Kurunegala Proper,2023-08-05
8.690916246868445e-05,Kurunegala Proper,2023-08-06
7.198158987058088e-05,Kurunegala Proper,2023-08-07
0.0001412334983064,Kurunegala Proper,2023-08-08
0.0002070964684805,Kurunegala Proper,2023-08-09
7.739144271514538e-05,Kurunegala Proper,2023-08-10
0.0001944035697257,Kurunegala Proper,2023-08-11
0.0001242780027247,Kurunegala Proper,2023-08-12
0.0001531187144755,Kurunegala Proper,2023-08-13
7.046456978022708e-05,Kurunegala Proper,2023-08-14
0.0001640613086148,Kurunegala Proper,2023-08-15
0.000139986233575,Kurunegala Proper,2023-08-16
0.0001167914686809,Kurunegala Proper,2023-08-17
0.0001011500344954,Kurunegala Proper,2023-08-18
0.0002295978243861,Kurunegala Proper,2023-08-19
5.744483499874397e-05,Kurunegala Proper,2023-08-20
0.0001678276671218,Kurunegala Proper,2023-08-21
4.601627485355926e-05,Kurunegala Proper,2023-08-22
0.0001038324212046,Kurunegala Proper,2023-08-23
0.0001399600861623,Kurunegala Proper,2023-08-24
0.0001768361904807,Kurunegala Proper,2023-08-25
0.0001739889789018,Kurunegala Proper,2023-08-26
0.0001731810436181,Kurunegala Proper,2023-08-27
5.9188795805112234e-05,Kurunegala Proper,2023-08-28
6.522462488845222e-05,Kurunegala Proper,2023-08-29
6.812803506626747e-05,Kurunegala Proper,2023-08-30
7.103144524408274e-05,Kurunegala Proper,2023-08-31
7.3934855421898e-05,Kurunegala Proper,2023-09-01
7.683826559971326e-05,Kurunegala Proper,2023-09-02
0.0001018575116000755,Kurunegala Proper,2023-09-03
0.00012687675760043776,Kurunegala Proper,2023-09-04
0.0001518960036008,Kurunegala Proper,2023-09-05
0.00014151353115,Kurunegala Proper,2023-09-06
0.0001311310586992,Kurunegala Proper,2023-09-07
0.0001207485862484,Kurunegala Proper,2023-09-08
0.0001024644363104,Kurunegala Proper,2023-09-09
0.00010130491373219718,Kurunegala Proper,2023-09-10
0.00010014539115399436,Kurunegala Proper,2023-09-11
9.898586857579155e-05,Kurunegala Proper,2023-09-12
9.782634599758873e-05,Kurunegala Proper,2023-09-13
9.666682341938591e-05,Kurunegala Proper,2023-09-14
9.55073008411831e-05,Kurunegala Proper,2023-09-15
8.872742382367301e-05,Kurunegala Proper,2023-09-16
8.194754680616294e-05,Kurunegala Proper,2023-09-17
7.516766978865285e-05,Kurunegala Proper,2023-09-18
6.838779277114277e-05,Kurunegala Proper,2023-09-19
6.160791575363268e-05,Kurunegala Proper,2023-09-20
5.482803873612261e-05,Kurunegala Proper,2023-09-21
6.0593649955147524e-05,Kurunegala Proper,2023-09-22
6.635926117417244e-05,Kurunegala Proper,2023-09-23
7.212487239319736e-05,Kurunegala Proper,2023-09-24
5.735053179120854e-05,Kurunegala Proper,2023-09-25
0.00025027604389,Kurunegala Proper,2023-09-26
0.00024652231312372497,Kurunegala Proper,2023-09-27
0.00024276858235745,Kurunegala Proper,2023-09-28
0.000239014851591175,Kurunegala Proper,2023-09-29
0.0002352611208249,Kurunegala Proper,2023-09-30
0.000231507390058625,Kurunegala Proper,2023-10-01
0.00022775365929235002,Kurunegala Proper,2023-10-02
0.000223999928526075,Kurunegala Proper,2023-10-03
0.0002202461977598,Kurunegala Proper,2023-10-04
0.000216492466993525,Kurunegala Proper,2023-10-05
0.00021273873622725,Kurunegala Proper,2023-10-06
0.000208985005460975,Kurunegala Proper,2023-10-07
0.0002052312746947,Kurunegala Proper,2023-10-08
9.293737126422276e-05,Kurunegala Proper,2023-10-09
0.0001225395802524,Kurunegala Proper,2023-10-10
0.000125615184461,Kurunegala Proper,2023-10-11
0.0001286907886696,Kurunegala Proper,2023-10-12
0.00010232740245781063,Kurunegala Proper,2023-10-13
7.596401624602127e-05,Kurunegala Proper,2023-10-14
4.9600630034231904e-05,Kurunegala Proper,2023-10-15
7.063523244092392e-05,Kurunegala Proper,2023-10-16
9.166983484761596e-05,Kurunegala Proper,2023-10-17
0.00011270443725430797,Kurunegala Proper,2023-10-18
0.000133739039661,Kurunegala Proper,2023-10-19
9.153886967005036e-05,Kurunegala Proper,2023-10-21
0.0001847110130032,Kurunegala Proper,2023-10-22
0.0002052274863644,Kurunegala Proper,2023-10-23
0.0001381009396698,Kurunegala Proper,2023-10-24
0.0001101871087765,Kurunegala Proper,2023-10-26
0.0001184138852886,Kurunegala Proper,2023-10-27
0.0002072710466136,Kurunegala Proper,2023-10-28
0.0001581610347597,Kurunegala Proper,2023-10-29
0.0001090510229058,Kurunegala Proper,2023-10-30
0.0001690688367713,Kurunegala Proper,2023-10-31
7.68750099476828e-05,Kurunegala Proper,2023-11-02
7.82248571400292e-05,Kurunegala Proper,2023-11-03
7.957470433237559e-05,Kurunegala Proper,2023-11-04
0.0001008857417426,Kurunegala Proper,2023-11-05
0.0001299780530466,Kurunegala Proper,2023-11-06
0.0001369132296864,Kurunegala Proper,2023-11-07
0.0001722618045827,Kurunegala Proper,2023-11-08
0.0001213162752644,Kurunegala Proper,2023-11-09
0.0001270438858622,Kurunegala Proper,2023-11-10
5.8057704243341435e-05,Kurunegala Proper,2023-11-11
5.4695299816197575e-05,Kurunegala Proper,2023-11-12
5.133289538905371e-05,Kurunegala Proper,2023-11-13
4.797049096190984e-05,Kurunegala Proper,2023-11-14
4.460808653476598e-05,Kurunegala Proper,2023-11-15
0.0001136040692279,Kurunegala Proper,2023-11-16
0.0001303612656889,Kurunegala Proper,2023-11-22
0.0001031398627724,Kurunegala Proper,2023-11-23
0.00015209239614795,Kurunegala Proper,2023-11-24
0.0002010449295235,Kurunegala Proper,2023-11-25
0.00017646506111115,Kurunegala Proper,2023-11-26
0.0001518851926988,Kurunegala Proper,2023-11-27
0.00015635354792965,Kurunegala Proper,2023-11-28
0.0001608219031605,Kurunegala Proper,2023-11-29
0.00016822170103136667,Kurunegala Proper,2023-11-30
0.00017562149890223335,Kurunegala Proper,2023-12-01
0.0001830212967731,Kurunegala Proper,2023-12-02
0.00013960065900935612,Kurunegala Proper,2023-12-03
9.618002124561225e-05,Kurunegala Proper,2023-12-04
5.275938348186837e-05,Kurunegala Proper,2023-12-05
0.0001705992488967,Kurunegala Proper,2023-12-07
0.00012003429273296152,Kurunegala Proper,2023-12-08
6.946933656922303e-05,Kurunegala Proper,2023-12-09
0.00011418861785926151,Kurunegala Proper,2023-12-10
0.0001589078991493,Kurunegala Proper,2023-12-11
0.00013090836924255,Kurunegala Proper,2023-12-12
0.0001029088393358,Kurunegala Proper,2023-12-13
8.338937975382407e-05,Kurunegala Proper,2023-12-14
6.386992017184816e-05,Kurunegala Proper,2023-12-15
4.4350460589872246e-05,Kurunegala Proper,2023-12-16
0.00011181917162329818,Kurunegala Proper,2023-12-18
0.0001988073422387,Kurunegala Proper,2023-12-19
0.00015665196719755,Kurunegala Proper,2023-12-20
0.0001144965921564,Kurunegala Proper,2023-12-21
0.0001598431660404,Kurunegala Proper,2023-12-22
6.288966953253355e-05,Kurunegala Proper,2023-12-23
7.822302811284368e-05,Kurunegala Proper,2023-12-24
9.35563866931538e-05,Kurunegala Proper,2023-12-25
0.0001524463471914,Kurunegala Proper,2023-12-26
7.547085465739816e-05,Kurunegala Proper,2023-12-27
0.0001029299285319321,Kurunegala Proper,2023-12-28
0.00013038900240646605,Kurunegala Proper,2023-12-29
0.000157848076281,Kurunegala Proper,2023-12-30
0.000157848076281,Kurunegala Proper,2023-12-31
5.830909719406619e-05,Jaffna Proper,2019-01-01
0.0001017952795536,Jaffna Proper,2019-01-02
3.93133105404262e-05,Jaffna Proper,2019-01-03
9.911352038486309e-05,Jaffna Proper,2019-01-04
0.0001589137302293,Jaffna Proper,2019-01-05
7.539679629744287e-05,Jaffna Proper,2019-01-06
0.0001799237734955,Jaffna Proper,2019-01-07
9.470708011674723e-05,Jaffna Proper,2019-01-08
0.0001318967807501,Jaffna Proper,2019-01-10
0.0001337016372402,Jaffna Proper,2019-01-11
5.9570030841276426e-05,Jaffna Proper,2019-01-12
3.9839191066062754e-05,Jaffna Proper,2019-01-13
3.94847944175773e-05,Jaffna Proper,2019-01-15
6.686277882732807e-05,Jaffna Proper,2019-01-16
5.1818445254300394e-05,Jaffna Proper,2019-01-17
9.154995885051224e-05,Jaffna Proper,2019-01-18
0.0001005720060727704,Jaffna Proper,2019-01-20
0.0001840677559424,Jaffna Proper,2019-01-21
9.561663077100936e-05,Jaffna Proper,2019-01-22
0.0001003762537841,Jaffna Proper,2019-01-23
7.40591053869194e-05,Jaffna Proper,2019-01-24
8.133567760369957e-05,Jaffna Proper,2019-01-25
7.100806903845069e-05,Jaffna Proper,2019-01-26
0.0001575832971284,Jaffna Proper,2019-01-27
0.0001559252593195,Jaffna Proper,2019-01-28
0.0001565067390967,Jaffna Proper,2019-01-29
7.858827423877602e-05,Jaffna Proper,2019-01-30
5.2357333762168965e-05,Jaffna Proper,2019-01-31
3.92767249346337e-05,Jaffna Proper,2019-02-01
4.13203491997759e-05,Jaffna Proper,2019-02-02
7.24383640488506e-05,Jaffna Proper,2019-02-03
5.6259689715257e-05,Jaffna Proper,2019-02-04
4.00810153816634e-05,Jaffna Proper,2019-02-05
0.0001053063940188,Jaffna Proper,2019-02-07
0.0001589486283796,Jaffna Proper,2019-02-08
8.587924520412733e-05,Jaffna Proper,2019-02-09
0.0001535258003232,Jaffna Proper,2019-02-10
3.2951201334642755e-05,Jaffna Proper,2019-02-11
6.52509876969887e-05,Jaffna Proper,2019-02-12
8.473493836064989e-05,Jaffna Proper,2019-02-13
4.350650882572056e-05,Jaffna Proper,2019-02-14
0.0001286444716494,Jaffna Proper,2019-02-15
7.220437792754523e-05,Jaffna Proper,2019-02-16
0.0001996613275805,Jaffna Proper,2019-02-17
0.0001144786617752,Jaffna Proper,2019-02-18
0.0001779951041252,Jaffna Proper,2019-02-19
9.03136843347107e-05,Jaffna Proper,2019-02-20
4.6319964771203575e-05,Jaffna Proper,2019-02-21
5.7038448135490425e-05,Jaffna Proper,2019-02-22
0.000102055793893,Jaffna Proper,2019-02-24
0.0001436022726529,Jaffna Proper,2019-02-25
3.027809876520691e-05,Jaffna Proper,2019-02-26
0.000135316916096,Jaffna Proper,2019-02-27
0.0002099835616997,Jaffna Proper,2019-02-28
0.00013223910993123423,Jaffna Proper,2019-03-01
5.449465816276849e-05,Jaffna Proper,2019-03-02
9.6661204352337e-05,Jaffna Proper,2019-03-03
9.596860819798644e-05,Jaffna Proper,2019-03-04
0.00018282723756,Jaffna Proper,2019-03-05
3.726789927856213e-05,Jaffna Proper,2019-03-06
0.0001146398530123,Jaffna Proper,2019-03-07
5.839432739258154e-05,Jaffna Proper,2019-03-08
6.154108984927151e-05,Jaffna Proper,2019-03-09
6.468785230596147e-05,Jaffna Proper,2019-03-10
0.0001142912680418,Jaffna Proper,2019-03-11
0.0001032588562612,Jaffna Proper,2019-03-12
7.003770803236358e-05,Jaffna Proper,2019-03-14
8.715531025828512e-05,Jaffna Proper,2019-03-15
8.950293663013654e-05,Jaffna Proper,2019-03-16
6.708069847282744e-05,Jaffna Proper,2019-03-17
0.0001714661515889,Jaffna Proper,2019-03-18
0.0001304222284758,Jaffna Proper,2019-03-19
0.0001652603496458,Jaffna Proper,2019-03-20
0.000180821650839,Jaffna Proper,2019-03-21
0.0002143703475771,Jaffna Proper,2019-03-22
0.0002253481504262,Jaffna Proper,2019-03-23
0.0001116518290101,Jaffna Proper,2019-03-24
4.007921997167454e-05,Jaffna Proper,2019-03-25
0.0001347779002359,Jaffna Proper,2019-03-26
0.0002015701569086,Jaffna Proper,2019-03-28
0.0001173990094827,Jaffna Proper,2019-03-30
0.0001473601799526,Jaffna Proper,2019-03-31
0.0001675304375654,Jaffna Proper,2019-04-02
0.0001195197556313,Jaffna Proper,2019-04-03
9.381743861666426e-05,Jaffna Proper,2019-04-04
0.000164986976009,Jaffna Proper,2019-04-05
6.570327647421359e-05,Jaffna Proper,2019-04-06
7.763430217102585e-05,Jaffna Proper,2019-04-07
0.0001144722790134,Jaffna Proper,2019-04-08
0.0001200443096818,Jaffna Proper,2019-04-09
0.0001258257230518,Jaffna Proper,2019-04-10
0.0001139869859016,Jaffna Proper,2019-04-11
4.419480080409889e-05,Jaffna Proper,2019-04-12
0.0002340769951976,Jaffna Proper,2019-04-13
0.00021796303344524,Jaffna Proper,2019-04-14
0.00020184907169288,Jaffna Proper,2019-04-15
0.00018573510994052,Jaffna Proper,2019-04-16
0.00016962114818816,Jaffna Proper,2019-04-17
0.0001535071864358,Jaffna Proper,2019-04-18
7.74113813114089e-05,Jaffna Proper,2019-04-19
0.0001863054640125,Jaffna Proper,2019-04-20
0.00017579975150160002,Jaffna Proper,2019-04-21
0.0001652940389907,Jaffna Proper,2019-04-22
0.0001124862276603,Jaffna Proper,2019-04-23
8.913878220229596e-05,Jaffna Proper,2019-04-24
0.0002143694129051,Jaffna Proper,2019-04-25
0.0002085683732311,Jaffna Proper,2019-04-27
0.00020615041558035002,Jaffna Proper,2019-04-28
0.0002037324579296,Jaffna Proper,2019-04-29
0.00020131450027885,Jaffna Proper,2019-04-30
0.0001988965426281,Jaffna Proper,2019-05-01
0.0001160287678308,Jaffna Proper,2019-05-03
0.0002114881995743,Jaffna Proper,2019-05-04
0.00016900388397,Jaffna Proper,2019-05-05
7.570836612015874e-05,Jaffna Proper,2019-05-07
0.0001174841341889,Jaffna Proper,2019-05-08
0.000157735329769,Jaffna Proper,2019-05-09
0.0001060651973052,Jaffna Proper,2019-05-10
0.00014665342489,Jaffna Proper,2019-05-11
7.439157444817701e-05,Jaffna Proper,2019-05-12
0.0001995106278082,Jaffna Proper,2019-05-13
0.000164325904366,Jaffna Proper,2019-05-14
0.0001545511305832,Jaffna Proper,2019-05-15
0.0001435340795952,Jaffna Proper,2019-05-16
0.0001514099438506,Jaffna Proper,2019-05-17
0.0001098419014792,Jaffna Proper,2019-05-18
5.791861019252046e-05,Jaffna Proper,2019-05-19
0.0001248362370031,Jaffna Proper,2019-05-20
0.0001156197332824,Jaffna Proper,2019-05-21
9.863870001507711e-05,Jaffna Proper,2019-05-22
0.0001237593624613,Jaffna Proper,2019-05-23
3.835235777056108e-05,Jaffna Proper,2019-05-24
0.0001358998694667,Jaffna Proper,2019-05-25
9.303622604040064e-05,Jaffna Proper,2019-05-26
0.000159618317985,Jaffna Proper,2019-05-27
0.000131798935005,Jaffna Proper,2019-05-28
9.061302230824714e-05,Jaffna Proper,2019-05-29
0.0001368521347996,Jaffna Proper,2019-05-30
0.0001259742388404,Jaffna Proper,2019-05-31
0.0001966603343031,Jaffna Proper,2019-06-01
0.0001640300757226,Jaffna Proper,2019-06-02
0.0001551109977013,Jaffna Proper,2019-06-03
0.0001165760031745,Jaffna Proper,2019-06-04
0.0001112241824372,Jaffna Proper,2019-06-05
0.0001022550155451,Jaffna Proper,2019-06-06
0.0001159938423342,Jaffna Proper,2019-06-07
0.0001392798995803,Jaffna Proper,2019-06-08
5.761768451360933e-05,Jaffna Proper,2019-06-09
5.308114257233611e-05,Jaffna Proper,2019-06-10
4.8544600631062886e-05,Jaffna Proper,2019-06-11
0.0001078424725465,Jaffna Proper,2019-06-12
7.374061697700919e-05,Jaffna Proper,2019-06-13
4.7502897204355495e-05,Jaffna Proper,2019-06-14
0.0001292975146815,Jaffna Proper,2019-06-15
0.0002202266714712,Jaffna Proper,2019-06-16
0.0002036400237456,Jaffna Proper,2019-06-18
0.0001123946023348,Jaffna Proper,2019-06-19
0.0001876187088844,Jaffna Proper,2019-06-20
0.0001733515751913,Jaffna Proper,2019-06-21
9.300714901550795e-05,Jaffna Proper,2019-06-23
5.381581219911672e-05,Jaffna Proper,2019-06-24
0.0001516456644825,Jaffna Proper,2019-06-25
0.0001209721318545,Jaffna Proper,2019-06-26
0.0001720899596635,Jaffna Proper,2019-06-27
3.689719525098189e-05,Jaffna Proper,2019-06-28
7.656794356458074e-05,Jaffna Proper,2019-06-29
0.0001368424132708,Jaffna Proper,2019-06-30
4.2554961572860154e-05,Jaffna Proper,2019-07-01
0.0001390787240777,Jaffna Proper,2019-07-02
7.435309400163319e-05,Jaffna Proper,2019-07-03
0.000122193850044,Jaffna Proper,2019-07-05
7.592304909765967e-05,Jaffna Proper,2019-07-06
0.0002034129263254,Jaffna Proper,2019-07-07
0.0002030562734661,Jaffna Proper,2019-07-08
5.471285506186256e-05,Jaffna Proper,2019-07-09
0.0001559236334547,Jaffna Proper,2019-07-10
0.0001207392084975,Jaffna Proper,2019-07-11
7.630160044893572e-05,Jaffna Proper,2019-07-12
8.33990170990804e-05,Jaffna Proper,2019-07-13
9.049643374922508e-05,Jaffna Proper,2019-07-14
0.00011476547619076254,Jaffna Proper,2019-07-15
0.0001390345186323,Jaffna Proper,2019-07-16
0.0001540096180886,Jaffna Proper,2019-07-17
0.0001078141072689,Jaffna Proper,2019-07-19
0.0002377687487751,Jaffna Proper,2019-07-21
0.00012340899330067347,Jaffna Proper,2019-07-22
5.693831680847348e-05,Jaffna Proper,2019-07-24
0.0001048273957907,Jaffna Proper,2019-07-25
0.00010941883884733333,Jaffna Proper,2019-07-26
0.00011401028190396667,Jaffna Proper,2019-07-27
0.0001186017249606,Jaffna Proper,2019-07-28
0.0001183805075804,Jaffna Proper,2019-07-29
0.0001032662679172,Jaffna Proper,2019-07-30
0.0001377066819993,Jaffna Proper,2019-07-31
0.0001351723524676,Jaffna Proper,2019-08-01
0.000116106075013,Jaffna Proper,2019-08-02
0.0001183734064142,Jaffna Proper,2019-08-03
6.58087166575807e-05,Jaffna Proper,2019-08-04
8.721987890239035e-05,Jaffna Proper,2019-08-05
0.0001086310411472,Jaffna Proper,2019-08-06
6.46701308389711e-05,Jaffna Proper,2019-08-07
8.407871941022832e-05,Jaffna Proper,2019-08-08
0.00010348730798148555,Jaffna Proper,2019-08-09
0.00012289589655274278,Jaffna Proper,2019-08-10
0.000142304485124,Jaffna Proper,2019-08-11
9.022879799898222e-05,Jaffna Proper,2019-08-13
0.0001876534186109,Jaffna Proper,2019-08-14
7.511974202659571e-05,Jaffna Proper,2019-08-15
0.0001086745605181,Jaffna Proper,2019-08-16
0.00010947078727503334,Jaffna Proper,2019-08-17
0.00011026701403196666,Jaffna Proper,2019-08-18
0.0001110632407889,Jaffna Proper,2019-08-19
0.00018575520416,Jaffna Proper,2019-08-20
3.917125229114317e-05,Jaffna Proper,2019-08-21
7.048780710564972e-05,Jaffna Proper,2019-08-22
7.447679996643833e-05,Jaffna Proper,2019-08-23
7.846579282722695e-05,Jaffna Proper,2019-08-24
0.0001623288776339635,Jaffna Proper,2019-08-25
9.172851680612364e-05,Jaffna Proper,2019-08-27
0.0001148645732853,Jaffna Proper,2019-08-28
0.0001247019287976,Jaffna Proper,2019-08-29
0.0002070177371229,Jaffna Proper,2019-08-30
6.757294356260129e-05,Jaffna Proper,2019-08-31
9.966949182929296e-05,Jaffna Proper,2019-09-01
4.181980725440833e-05,Jaffna Proper,2019-09-03
7.840144173165415e-05,Jaffna Proper,2019-09-04
0.0001149830762089,Jaffna Proper,2019-09-05
0.0001018931316744,Jaffna Proper,2019-09-06
0.0001013318307875,Jaffna Proper,2019-09-07
0.000239638560676,Jaffna Proper,2019-09-08
0.0001765346836268,Jaffna Proper,2019-09-09
9.232570238984924e-05,Jaffna Proper,2019-09-10
0.000223198062169,Jaffna Proper,2019-09-11
0.00017392004707535,Jaffna Proper,2019-09-12
0.0001246420319817,Jaffna Proper,2019-09-13
7.94366696924097e-05,Jaffna Proper,2019-09-14
0.00013727007555255485,Jaffna Proper,2019-09-15
0.0001951034814127,Jaffna Proper,2019-09-16
0.0001542544946681,Jaffna Proper,2019-09-17
0.00012794340175615,Jaffna Proper,2019-09-18
0.0001016323088442,Jaffna Proper,2019-09-19
0.0001397349276077,Jaffna Proper,2019-09-20
8.641377580871453e-05,Jaffna Proper,2019-09-21
0.000204094280325,Jaffna Proper,2019-09-23
0.0002064039882837,Jaffna Proper,2019-09-24
0.0001424558694948,Jaffna Proper,2019-09-25
4.018612465001314e-05,Jaffna Proper,2019-09-26
0.0001770148038261,Jaffna Proper,2019-09-27
6.697083927359867e-05,Jaffna Proper,2019-09-28
0.0001261903610584,Jaffna Proper,2019-09-29
6.428278947996395e-05,Jaffna Proper,2019-09-30
0.0001908562545801,Jaffna Proper,2019-10-01
0.0001041056247658,Jaffna Proper,2019-10-02
9.8657740674029e-05,Jaffna Proper,2019-10-03
0.00016098141754376452,Jaffna Proper,2019-10-04
0.0002233050944135,Jaffna Proper,2019-10-05
0.0001386186361566,Jaffna Proper,2019-10-06
