Date,Location,Precipitation,Temperature,Wind Speed,Elevation
2020-04-02,Colombo Proper,,29.2,17.9,5.0
2020-04-03,Colombo Proper,,28.8,15.2,5.0
2020-04-04,Colombo Proper,45.0,28.1,13.3,5.0
2020-04-05,Colombo Proper,1.5,29.8,12.9,5.0
2020-04-06,Colombo Proper,0.3,30.3,10.5,5.0
2020-04-07,Colombo Proper,4.6,29.5,12.3,5.0
2020-04-08,Colombo Proper,11.2,29.7,14.8,5.0
2020-04-09,Colombo Proper,28.2,28.6,12.8,5.0
2020-04-10,Colombo Proper,1.9,29.2,8.0,5.0
2020-04-11,Colombo Proper,34.8,29.1,11.9,5.0
2020-04-12,Colombo Proper,8.1,28.3,11.9,5.0
2020-04-13,Colombo Proper,13.2,28.8,11.2,5.0
2020-04-14,Colombo Proper,10.8,28.9,8.6,5.0
2020-04-15,Colombo Proper,6.0,28.3,9.6,5.0
2020-04-16,Colombo Proper,1.0,28.6,13.4,5.0
2020-04-17,Colombo Proper,5.7,29.3,10.8,5.0
2020-04-18,Colombo Proper,4.2,28.6,8.1,5.0
2020-04-19,Colombo Proper,5.6,28.7,9.5,5.0
2020-04-20,Colombo Proper,20.1,29.5,10.8,5.0
2020-04-21,Colombo Proper,13.5,29.6,11.2,5.0
2020-04-22,Colombo Proper,6.4,27.6,11.2,5.0
2020-04-23,Colombo Proper,2.0,28.4,11.6,5.0
2020-04-24,Colombo Proper,5.1,29.3,13.0,5.0
2020-04-25,Colombo Proper,17.0,29.3,10.9,5.0
2020-04-26,Colombo Proper,6.6,29.8,16.6,5.0
2020-04-27,Colombo Proper,17.8,30.1,10.9,5.0
2020-04-28,Colombo Proper,5.4,29.5,12.3,5.0
2020-04-29,Colombo Proper,5.8,29.7,13.6,5.0
2020-04-30,Colombo Proper,1.7,30.3,14.3,5.0
2020-05-01,Colombo Proper,2.8,29.7,15.8,5.0
2020-05-02,Colombo Proper,0.5,30.8,13.4,5.0
2020-05-03,Colombo Proper,2.9,30.1,12.3,5.0
2020-05-04,Colombo Proper,8.0,29.9,12.4,5.0
2020-05-05,Colombo Proper,7.5,28.9,15.3,5.0
2020-05-06,Colombo Proper,24.4,27.8,17.3,5.0
2020-05-07,Colombo Proper,0.3,28.9,17.0,5.0
2020-05-08,Colombo Proper,8.6,29.2,12.3,5.0
2020-05-09,Colombo Proper,5.1,29.6,11.5,5.0
2020-05-10,Colombo Proper,23.3,28.9,9.2,5.0
2020-05-11,Colombo Proper,41.1,27.6,11.4,5.0
2020-05-12,Colombo Proper,0.5,28.5,8.7,5.0
2020-05-13,Colombo Proper,3.3,28.7,10.7,5.0
2020-05-14,Colombo Proper,3.3,29.8,9.4,5.0
2020-05-15,Colombo Proper,3.0,28.1,16.5,5.0
2020-05-16,Colombo Proper,85.1,30.1,17.5,5.0
2020-05-17,Colombo Proper,8.5,30.4,19.9,5.0
2020-05-18,Colombo Proper,2.5,30.0,25.0,5.0
2020-05-19,Colombo Proper,22.3,29.9,17.9,5.0
2020-05-20,Colombo Proper,0.8,30.2,23.3,5.0
2020-05-21,Colombo Proper,30.0,29.1,18.8,5.0
2020-05-22,Colombo Proper,2.8,27.7,12.2,5.0
2020-05-23,Colombo Proper,2.6,29.9,20.4,5.0
2020-05-24,Colombo Proper,4.7,29.9,19.1,5.0
2020-05-25,Colombo Proper,2.1,29.9,15.6,5.0
2020-05-26,Colombo Proper,1.8,29.7,13.8,5.0
2020-05-27,Colombo Proper,15.0,28.4,16.9,5.0
2020-05-28,Colombo Proper,11.5,28.4,16.4,5.0
2020-05-29,Colombo Proper,13.9,29.2,19.1,5.0
2020-05-30,Colombo Proper,2.3,29.2,19.2,5.0
2020-05-31,Colombo Proper,2.0,29.4,17.8,5.0
2020-06-01,Colombo Proper,0.8,29.2,15.8,5.0
2020-06-02,Colombo Proper,,29.4,14.7,5.0
2020-06-03,Colombo Proper,0.5,29.2,13.8,5.0
2020-06-04,Colombo Proper,0.2,29.3,14.8,5.0
2020-06-05,Colombo Proper,8.5,29.7,18.9,5.0
2020-06-06,Colombo Proper,27.4,26.4,17.3,5.0
2020-06-07,Colombo Proper,9.7,26.7,18.0,5.0
2020-06-08,Colombo Proper,32.3,28.4,16.3,5.0
2020-06-09,Colombo Proper,3.3,29.7,17.0,5.0
2020-06-10,Colombo Proper,0.3,29.6,19.1,5.0
2020-06-11,Colombo Proper,2.5,29.4,20.5,5.0
2020-06-12,Colombo Proper,12.4,29.2,15.7,5.0
2020-06-13,Colombo Proper,6.2,29.7,17.5,5.0
2020-06-14,Colombo Proper,3.2,29.5,19.6,5.0
2020-06-15,Colombo Proper,4.7,29.9,19.4,5.0
2020-06-16,Colombo Proper,7.6,29.3,14.7,5.0
2020-06-17,Colombo Proper,0.5,29.6,15.0,5.0
2020-06-18,Colombo Proper,1.5,30.1,12.2,5.0
2020-06-19,Colombo Proper,1.9,29.8,23.6,5.0
2020-06-20,Colombo Proper,3.3,29.8,19.1,5.0
2020-06-21,Colombo Proper,3.8,28.9,19.4,5.0
2020-06-22,Colombo Proper,4.4,29.3,18.5,5.0
2020-06-23,Colombo Proper,1.6,29.4,14.8,5.0
2020-06-24,Colombo Proper,6.6,29.3,14.1,5.0
2020-06-25,Colombo Proper,11.2,29.1,18.1,5.0
2020-06-26,Colombo Proper,2.3,28.0,12.2,5.0
2020-06-27,Colombo Proper,1.8,28.7,16.3,5.0
2020-06-28,Colombo Proper,0.8,28.9,20.2,5.0
2020-06-29,Colombo Proper,17.6,29.1,18.9,5.0
2020-06-30,Colombo Proper,8.9,29.3,14.1,5.0
2020-07-01,Colombo Proper,0.3,29.5,11.9,5.0
2020-07-02,Colombo Proper,1.0,29.3,15.1,5.0
2020-07-03,Colombo Proper,8.9,28.6,19.6,5.0
2020-07-04,Colombo Proper,1.5,28.4,15.7,5.0
2020-07-05,Colombo Proper,2.9,29.3,18.1,5.0
2020-07-06,Colombo Proper,11.2,28.4,18.9,5.0
2020-07-07,Colombo Proper,11.7,29.4,13.4,5.0
2020-07-08,Colombo Proper,8.8,29.4,13.4,5.0
2020-07-09,Colombo Proper,9.9,28.7,18.4,5.0
2020-07-10,Colombo Proper,7.8,28.4,18.5,5.0
2020-07-11,Colombo Proper,8.2,27.8,14.7,5.0
2020-07-12,Colombo Proper,24.1,27.9,11.9,5.0
2020-07-13,Colombo Proper,5.4,28.8,17.1,5.0
2020-07-14,Colombo Proper,4.0,29.3,15.6,5.0
2020-07-15,Colombo Proper,8.6,29.3,17.8,5.0
2020-07-16,Colombo Proper,20.2,27.3,16.7,5.0
2020-07-17,Colombo Proper,9.1,28.6,18.3,5.0
2020-07-18,Colombo Proper,3.2,28.2,13.7,5.0
2020-07-19,Colombo Proper,3.0,28.5,9.9,5.0
2020-07-20,Colombo Proper,86.9,24.9,14.3,5.0
2020-07-21,Colombo Proper,12.4,27.8,15.6,5.0
2020-07-22,Colombo Proper,1.4,27.8,15.8,5.0
2020-07-23,Colombo Proper,4.8,26.4,18.1,5.0
2020-07-24,Colombo Proper,18.3,27.0,18.2,5.0
2020-07-25,Colombo Proper,0.8,27.2,14.3,5.0
2020-07-26,Colombo Proper,2.3,27.9,16.6,5.0
2020-07-27,Colombo Proper,0.6,28.3,16.9,5.0
2020-07-28,Colombo Proper,18.8,28.3,15.5,5.0
2020-07-29,Colombo Proper,12.1,28.5,22.3,5.0
2020-07-30,Colombo Proper,10.4,27.1,17.6,5.0
2020-07-31,Colombo Proper,7.6,28.4,20.1,5.0
2020-08-01,Colombo Proper,3.0,28.3,17.1,5.0
2020-08-02,Colombo Proper,31.5,26.8,17.1,5.0
2020-08-03,Colombo Proper,11.4,27.3,18.1,5.0
2020-08-04,Colombo Proper,0.3,28.2,21.1,5.0
2020-08-05,Colombo Proper,7.9,28.0,18.6,5.0
2020-08-06,Colombo Proper,27.2,26.4,22.1,5.0
2020-08-07,Colombo Proper,18.0,27.4,17.8,5.0
2020-08-08,Colombo Proper,24.9,27.7,17.6,5.0
2020-08-09,Colombo Proper,33.5,27.5,20.3,5.0
2020-08-10,Colombo Proper,4.2,27.9,18.4,5.0
2020-08-11,Colombo Proper,0.5,28.2,14.3,5.0
2020-08-12,Colombo Proper,0.6,28.2,15.9,5.0
2020-08-13,Colombo Proper,0.8,28.3,17.5,5.0
2020-08-14,Colombo Proper,1.1,28.1,16.3,5.0
2020-08-15,Colombo Proper,0.5,28.3,16.5,5.0
2020-08-16,Colombo Proper,0.2,28.4,11.3,5.0
2020-08-17,Colombo Proper,2.3,28.7,16.9,5.0
2020-08-18,Colombo Proper,1.3,28.9,15.2,5.0
2020-08-19,Colombo Proper,2.6,28.9,15.9,5.0
2020-08-20,Colombo Proper,2.4,29.1,18.4,5.0
2020-08-21,Colombo Proper,1.5,29.2,15.4,5.0
2020-08-22,Colombo Proper,0.5,28.6,14.2,5.0
2020-08-23,Colombo Proper,2.0,29.2,14.7,5.0
2020-08-24,Colombo Proper,0.3,29.1,13.3,5.0
2020-08-25,Colombo Proper,0.3,29.0,13.3,5.0
2020-08-26,Colombo Proper,0.9,29.2,15.1,5.0
2020-08-27,Colombo Proper,0.9,29.3,15.5,5.0
2020-08-28,Colombo Proper,1.3,28.3,15.0,5.0
2020-08-29,Colombo Proper,2.5,29.1,17.8,5.0
2020-08-30,Colombo Proper,3.0,29.2,16.0,5.0
2020-08-31,Colombo Proper,12.9,29.3,15.9,5.0
2020-09-01,Colombo Proper,0.3,28.0,13.3,5.0
2020-09-02,Colombo Proper,50.8,25.8,12.6,5.0
2020-09-03,Colombo Proper,13.7,28.1,13.4,5.0
2020-09-04,Colombo Proper,5.9,27.8,12.0,5.0
2020-09-05,Colombo Proper,1.8,26.4,13.9,5.0
2020-09-06,Colombo Proper,37.1,25.1,27.4,5.0
2020-09-07,Colombo Proper,45.5,27.3,14.4,5.0
2020-09-08,Colombo Proper,9.0,28.2,16.1,5.0
2020-09-09,Colombo Proper,150.9,26.8,13.1,5.0
2020-09-10,Colombo Proper,36.6,27.5,17.9,5.0
2020-09-11,Colombo Proper,5.6,28.3,16.3,5.0
2020-09-12,Colombo Proper,4.6,27.2,16.2,5.0
2020-09-13,Colombo Proper,11.9,27.6,15.0,5.0
2020-09-14,Colombo Proper,5.6,27.6,18.5,5.0
2020-09-15,Colombo Proper,1.8,28.3,15.1,5.0
2020-09-16,Colombo Proper,3.0,28.8,15.4,5.0
2020-09-17,Colombo Proper,1.8,28.2,18.5,5.0
2020-09-18,Colombo Proper,8.9,27.4,22.2,5.0
2020-09-19,Colombo Proper,22.9,28.7,24.8,5.0
2020-09-20,Colombo Proper,14.4,27.9,20.9,5.0
2020-09-21,Colombo Proper,8.1,26.6,17.9,5.0
2020-09-22,Colombo Proper,19.3,26.7,13.3,5.0
2020-09-23,Colombo Proper,4.1,28.1,20.1,5.0
2020-09-24,Colombo Proper,1.3,28.1,15.3,5.0
2020-09-25,Colombo Proper,28.7,25.6,9.5,5.0
2020-09-26,Colombo Proper,3.8,27.9,12.9,5.0
2020-09-27,Colombo Proper,2.1,28.0,14.4,5.0
2020-09-28,Colombo Proper,1.3,28.5,15.3,5.0
2020-09-29,Colombo Proper,23.1,26.8,16.3,5.0
2020-09-30,Colombo Proper,1.3,27.3,17.0,5.0
2020-10-01,Colombo Proper,28.7,28.2,20.8,5.0
2020-10-02,Colombo Proper,5.4,28.6,20.7,5.0
2020-10-03,Colombo Proper,7.1,28.4,17.6,5.0
2020-10-04,Colombo Proper,0.3,28.7,19.4,5.0
2020-10-05,Colombo Proper,0.7,28.2,19.1,5.0
2020-10-06,Colombo Proper,2.9,28.5,18.4,5.0
2020-10-07,Colombo Proper,1.1,28.2,15.9,5.0
2020-10-08,Colombo Proper,1.1,28.4,15.6,5.0
2020-10-09,Colombo Proper,10.9,26.8,14.5,5.0
2020-10-10,Colombo Proper,1.5,27.9,22.0,5.0
2020-10-11,Colombo Proper,22.1,27.6,18.4,5.0
2020-10-12,Colombo Proper,19.8,28.5,20.7,5.0
2020-10-13,Colombo Proper,8.2,29.0,22.9,5.0
2020-10-14,Colombo Proper,4.3,27.4,23.8,5.0
2020-10-15,Colombo Proper,38.6,26.7,18.9,5.0
2020-10-16,Colombo Proper,7.6,28.0,18.5,5.0
2020-10-17,Colombo Proper,1.1,28.2,18.4,5.0
2020-10-18,Colombo Proper,1.8,28.4,17.7,5.0
2020-10-19,Colombo Proper,3.4,28.6,17.7,5.0
2020-10-20,Colombo Proper,2.7,28.9,20.6,5.0
2020-10-21,Colombo Proper,0.3,28.6,16.3,5.0
2020-10-22,Colombo Proper,2.8,28.3,18.3,5.0
2020-10-23,Colombo Proper,3.6,28.7,15.1,5.0
2020-10-24,Colombo Proper,0.5,28.4,15.9,5.0
2020-10-25,Colombo Proper,2.5,28.7,15.2,5.0
2020-10-26,Colombo Proper,1.0,28.4,13.2,5.0
2020-10-27,Colombo Proper,9.9,28.4,11.5,5.0
2020-10-28,Colombo Proper,1.3,28.5,13.8,5.0
2020-10-29,Colombo Proper,0.3,28.6,14.4,5.0
2020-10-30,Colombo Proper,1.5,28.6,13.2,5.0
2020-10-31,Colombo Proper,2.7,28.6,13.0,5.0
2020-11-01,Colombo Proper,0.1,28.7,10.5,5.0
2020-11-02,Colombo Proper,,28.9,11.2,5.0
2020-11-03,Colombo Proper,1.1,28.7,12.6,5.0
2020-11-04,Colombo Proper,5.7,27.6,11.2,5.0
2020-11-05,Colombo Proper,4.3,27.3,11.2,5.0
2020-11-06,Colombo Proper,16.0,27.5,7.7,5.0
2020-11-07,Colombo Proper,18.3,26.8,9.7,5.0
2020-11-08,Colombo Proper,35.8,26.8,10.4,5.0
2020-11-09,Colombo Proper,7.1,27.7,15.3,5.0
2020-11-10,Colombo Proper,3.0,27.8,8.2,5.0
2020-11-11,Colombo Proper,0.3,27.6,9.0,5.0
2020-11-12,Colombo Proper,11.4,27.5,8.5,5.0
2020-11-13,Colombo Proper,6.1,27.5,8.1,5.0
2020-11-14,Colombo Proper,4.8,27.4,7.3,5.0
2020-11-15,Colombo Proper,1.8,28.7,10.7,5.0
2020-11-16,Colombo Proper,8.1,27.4,9.5,5.0
2020-11-17,Colombo Proper,1.3,27.9,13.2,5.0
2020-11-18,Colombo Proper,1.8,27.6,12.0,5.0
2020-11-19,Colombo Proper,4.6,27.6,8.9,5.0
2020-11-20,Colombo Proper,2.0,26.6,9.3,5.0
2020-11-21,Colombo Proper,12.2,27.8,11.7,5.0
2020-11-22,Colombo Proper,0.7,27.2,15.1,5.0
2020-11-23,Colombo Proper,0.6,27.3,16.9,5.0
2020-11-24,Colombo Proper,2.0,27.3,22.5,5.0
2020-11-25,Colombo Proper,7.6,27.4,13.7,5.0
2020-11-26,Colombo Proper,3.0,28.0,15.8,5.0
2020-11-27,Colombo Proper,0.8,27.2,11.6,5.0
2020-11-28,Colombo Proper,,28.0,5.8,5.0
2020-11-29,Colombo Proper,,28.5,8.1,5.0
2020-11-30,Colombo Proper,0.1,28.9,11.7,5.0
2020-12-01,Colombo Proper,2.1,28.0,21.7,5.0
2020-12-02,Colombo Proper,3.6,26.9,25.5,5.0
2020-12-03,Colombo Proper,2.3,27.8,20.5,5.0
2020-12-04,Colombo Proper,5.3,26.7,15.2,5.0
2020-12-05,Colombo Proper,45.0,27.1,14.1,5.0
2020-12-06,Colombo Proper,1.0,27.4,9.5,5.0
2020-12-07,Colombo Proper,0.2,28.6,8.1,5.0
2020-12-08,Colombo Proper,5.3,27.7,7.0,5.0
2020-12-09,Colombo Proper,1.5,28.2,7.3,5.0
2020-12-10,Colombo Proper,7.5,27.8,7.7,5.0
2020-12-11,Colombo Proper,,28.2,11.9,5.0
2020-12-12,Colombo Proper,,27.3,11.2,5.0
2020-12-13,Colombo Proper,,27.6,11.2,5.0
2020-12-14,Colombo Proper,,27.2,16.2,5.0
2020-12-15,Colombo Proper,3.4,27.6,7.9,5.0
2020-12-16,Colombo Proper,0.5,27.8,7.3,5.0
2020-12-17,Colombo Proper,3.0,27.7,7.9,5.0
2020-12-18,Colombo Proper,8.1,27.2,8.2,5.0
2020-12-19,Colombo Proper,1.0,27.6,10.2,5.0
2020-12-20,Colombo Proper,3.6,26.8,15.7,5.0
2020-12-21,Colombo Proper,28.2,26.9,14.6,5.0
2020-12-22,Colombo Proper,0.3,26.0,15.7,5.0
2020-12-23,Colombo Proper,9.7,26.1,11.8,5.0
2020-12-24,Colombo Proper,117.1,26.7,8.7,5.0
2020-12-25,Colombo Proper,4.6,27.7,10.7,5.0
2020-12-26,Colombo Proper,3.3,27.0,14.9,5.0
2020-12-27,Colombo Proper,2.6,26.3,17.0,5.0
2020-12-28,Colombo Proper,28.5,27.2,11.0,5.0
2020-12-29,Colombo Proper,1.5,27.2,9.3,5.0
2020-12-30,Colombo Proper,112.8,27.3,7.8,5.0
2020-12-31,Colombo Proper,7.9,25.9,8.4,5.0
2021-01-01,Colombo Proper,18.8,25.9,9.4,5.0
2021-01-02,Colombo Proper,1.0,27.6,9.9,5.0
2021-01-03,Colombo Proper,7.8,27.2,6.0,5.0
2021-01-04,Colombo Proper,1.5,26.6,8.2,5.0
2021-01-05,Colombo Proper,17.5,26.3,10.5,5.0
2021-01-06,Colombo Proper,24.9,26.9,11.6,5.0
2021-01-07,Colombo Proper,1.4,27.6,6.2,5.0
2021-01-08,Colombo Proper,1.0,27.1,5.2,5.0
2021-01-09,Colombo Proper,9.4,25.5,8.6,5.0
2021-01-10,Colombo Proper,0.3,25.9,11.2,5.0
2021-01-11,Colombo Proper,7.4,26.4,17.7,5.0
2021-01-12,Colombo Proper,14.9,26.5,11.7,5.0
2021-01-13,Colombo Proper,2.5,25.7,15.3,5.0
2021-01-14,Colombo Proper,26.2,26.9,5.4,5.0
2021-01-15,Colombo Proper,4.1,26.6,5.4,5.0
2021-01-16,Colombo Proper,3.3,26.6,6.6,5.0
2021-01-17,Colombo Proper,4.8,27.0,7.2,5.0
2021-01-18,Colombo Proper,9.4,26.2,14.8,5.0
2021-01-19,Colombo Proper,5.8,27.2,16.1,5.0
2021-01-20,Colombo Proper,,27.8,16.9,5.0
2021-01-21,Colombo Proper,0.3,28.3,9.7,5.0
2021-01-22,Colombo Proper,7.9,28.3,9.0,5.0
2021-01-23,Colombo Proper,0.2,28.9,8.8,5.0
2021-01-24,Colombo Proper,,28.0,8.8,5.0
2021-01-25,Colombo Proper,,27.8,10.5,5.0
2021-01-26,Colombo Proper,,27.6,12.9,5.0
2021-01-27,Colombo Proper,,27.6,16.2,5.0
2021-01-28,Colombo Proper,,27.8,10.0,5.0
2021-01-29,Colombo Proper,0.5,27.8,13.8,5.0
2021-01-30,Colombo Proper,15.4,26.8,9.8,5.0
2021-01-31,Colombo Proper,9.7,26.3,6.7,5.0
2021-02-01,Colombo Proper,14.5,27.7,13.0,5.0
2021-02-02,Colombo Proper,0.3,27.3,12.1,5.0
2021-02-03,Colombo Proper,0.3,27.7,14.5,5.0
2021-02-04,Colombo Proper,,27.9,15.0,5.0
2021-02-05,Colombo Proper,,27.6,14.2,5.0
2021-02-06,Colombo Proper,0.2,26.9,14.7,5.0
2021-02-07,Colombo Proper,1.3,28.2,15.1,5.0
2021-02-08,Colombo Proper,0.2,27.8,19.2,5.0
2021-02-09,Colombo Proper,,27.4,20.2,5.0
2021-02-10,Colombo Proper,,26.8,15.3,5.0
2021-02-11,Colombo Proper,,25.9,15.0,5.0
2021-02-12,Colombo Proper,,27.0,11.6,5.0
2021-02-13,Colombo Proper,,26.9,9.7,5.0
2021-02-14,Colombo Proper,,27.8,9.4,5.0
2021-02-15,Colombo Proper,,28.2,11.1,5.0
2021-02-16,Colombo Proper,,27.6,13.1,5.0
2021-02-17,Colombo Proper,,27.6,15.5,5.0
2021-02-18,Colombo Proper,,28.1,12.0,5.0
2021-02-19,Colombo Proper,0.8,28.2,12.2,5.0
2021-02-20,Colombo Proper,1.3,28.0,10.6,5.0
2021-02-21,Colombo Proper,2.8,27.8,12.2,5.0
2021-02-22,Colombo Proper,5.6,27.3,11.2,5.0
2021-02-23,Colombo Proper,38.9,28.2,10.3,5.0
2021-02-24,Colombo Proper,,28.4,8.8,5.0
2021-02-25,Colombo Proper,0.3,27.9,11.3,5.0
2021-02-26,Colombo Proper,0.6,27.8,14.0,5.0
2021-02-27,Colombo Proper,0.2,27.3,13.0,5.0
2021-02-28,Colombo Proper,,28.1,14.6,5.0
2021-03-01,Colombo Proper,3.7,27.9,14.1,5.0
2021-03-02,Colombo Proper,,27.6,11.4,5.0
2021-03-03,Colombo Proper,0.6,27.9,11.3,5.0
2021-03-04,Colombo Proper,,28.4,14.3,5.0
2021-03-05,Colombo Proper,,28.4,8.7,5.0
2021-03-06,Colombo Proper,3.7,26.7,7.5,5.0
2021-03-07,Colombo Proper,2.5,28.0,9.8,5.0
2021-03-08,Colombo Proper,61.2,26.9,12.6,5.0
2021-03-09,Colombo Proper,8.4,27.1,7.3,5.0
2021-03-10,Colombo Proper,21.3,26.5,12.0,5.0
2021-03-11,Colombo Proper,8.4,26.1,9.2,5.0
2021-03-12,Colombo Proper,10.9,28.3,7.6,5.0
2021-03-13,Colombo Proper,19.3,28.1,8.3,5.0
2021-03-14,Colombo Proper,7.1,27.8,7.0,5.0
2021-03-15,Colombo Proper,4.3,28.9,8.7,5.0
2021-03-16,Colombo Proper,5.0,28.4,11.4,5.0
2021-03-17,Colombo Proper,0.4,28.6,7.6,5.0
2021-03-18,Colombo Proper,1.3,28.3,8.0,5.0
2021-03-19,Colombo Proper,10.9,27.1,7.3,5.0
2021-03-20,Colombo Proper,10.9,27.7,8.7,5.0
2021-03-21,Colombo Proper,1.5,26.9,12.5,5.0
2021-03-22,Colombo Proper,2.3,27.9,6.8,5.0
2021-03-23,Colombo Proper,0.5,28.3,10.5,5.0
2021-03-24,Colombo Proper,0.3,28.3,10.8,5.0
2021-03-25,Colombo Proper,7.0,27.8,7.3,5.0
2021-03-26,Colombo Proper,16.5,27.9,7.5,5.0
2021-03-27,Colombo Proper,13.7,27.4,9.1,5.0
2021-03-28,Colombo Proper,31.5,25.9,10.0,5.0
2021-03-29,Colombo Proper,16.3,27.9,12.2,5.0
2021-03-30,Colombo Proper,0.2,29.4,10.1,5.0
2021-03-31,Colombo Proper,1.4,29.4,14.3,5.0
2021-04-01,Colombo Proper,1.6,29.8,15.4,5.0
2021-04-02,Colombo Proper,2.0,29.8,18.3,5.0
2021-04-03,Colombo Proper,0.2,29.6,17.7,5.0
2021-04-04,Colombo Proper,,28.9,13.1,5.0
2021-04-05,Colombo Proper,,29.4,12.8,5.0
2021-04-06,Colombo Proper,2.2,29.4,8.9,5.0
2021-04-07,Colombo Proper,0.3,28.5,10.7,5.0
2021-04-08,Colombo Proper,0.6,28.7,12.4,5.0
2021-04-09,Colombo Proper,10.7,28.8,11.8,5.0
2021-04-10,Colombo Proper,1.3,28.3,9.8,5.0
2021-04-11,Colombo Proper,1.2,28.4,7.6,5.0
2021-04-12,Colombo Proper,0.3,28.1,8.7,5.0
2021-04-13,Colombo Proper,8.4,28.5,9.3,5.0
2021-04-14,Colombo Proper,0.3,28.3,11.4,5.0
2021-04-15,Colombo Proper,9.7,28.2,10.6,5.0
2021-04-16,Colombo Proper,10.4,29.9,12.5,5.0
2021-04-17,Colombo Proper,10.2,28.2,10.2,5.0
2021-04-18,Colombo Proper,1.0,27.2,13.8,5.0
2021-04-19,Colombo Proper,36.6,29.4,15.7,5.0
2021-04-20,Colombo Proper,17.5,28.2,14.3,5.0
2021-04-21,Colombo Proper,15.2,28.7,14.7,5.0
2021-04-22,Colombo Proper,4.9,29.7,11.0,5.0
2021-04-23,Colombo Proper,58.4,26.1,13.8,5.0
2021-04-24,Colombo Proper,48.8,27.4,11.6,5.0
2021-04-25,Colombo Proper,27.9,28.6,10.2,5.0
2021-04-26,Colombo Proper,1.0,29.3,11.7,5.0
2021-04-27,Colombo Proper,1.7,29.6,12.8,5.0
2021-04-28,Colombo Proper,3.8,30.0,14.2,5.0
2021-04-29,Colombo Proper,0.3,29.6,12.9,5.0
2021-04-30,Colombo Proper,98.0,27.9,9.0,5.0
2021-05-01,Colombo Proper,0.8,28.0,10.4,5.0
2021-05-02,Colombo Proper,8.7,28.3,9.0,5.0
2021-05-03,Colombo Proper,3.6,27.9,10.2,5.0
2021-05-04,Colombo Proper,2.8,27.5,9.4,5.0
2021-05-05,Colombo Proper,2.8,28.6,6.9,5.0
2021-05-06,Colombo Proper,4.5,28.0,10.0,5.0
2021-05-07,Colombo Proper,5.8,27.7,10.9,5.0
2021-05-08,Colombo Proper,0.5,28.4,7.9,5.0
2021-05-09,Colombo Proper,1.3,28.5,9.5,5.0
2021-05-10,Colombo Proper,22.1,29.1,13.0,5.0
2021-05-11,Colombo Proper,5.7,29.5,12.8,5.0
2021-05-12,Colombo Proper,77.2,27.6,17.3,5.0
2021-05-13,Colombo Proper,34.5,27.5,17.0,5.0
2021-05-14,Colombo Proper,35.1,27.5,16.9,5.0
2021-05-15,Colombo Proper,9.4,28.8,7.7,5.0
2021-05-16,Colombo Proper,2.3,29.3,15.2,5.0
2021-05-17,Colombo Proper,0.5,29.8,13.4,5.0
2021-05-18,Colombo Proper,1.0,30.0,10.8,5.0
2021-05-19,Colombo Proper,2.5,30.3,14.0,5.0
2021-05-20,Colombo Proper,17.8,26.9,15.6,5.0
2021-05-21,Colombo Proper,47.8,26.6,17.4,5.0
2021-05-22,Colombo Proper,25.1,29.3,18.5,5.0
2021-05-23,Colombo Proper,16.0,27.4,17.4,5.0
2021-05-24,Colombo Proper,37.6,28.7,19.4,5.0
2021-05-25,Colombo Proper,12.7,28.4,25.6,5.0
2021-05-26,Colombo Proper,5.8,28.6,27.5,5.0
2021-05-27,Colombo Proper,7.6,29.3,27.4,5.0
2021-05-28,Colombo Proper,0.5,29.5,22.7,5.0
2021-05-29,Colombo Proper,5.0,29.8,21.4,5.0
2021-05-30,Colombo Proper,4.6,29.7,23.0,5.0
2021-05-31,Colombo Proper,4.7,29.6,22.4,5.0
2021-06-01,Colombo Proper,2.6,29.5,18.0,5.0
2021-06-02,Colombo Proper,3.3,29.4,15.6,5.0
2021-06-03,Colombo Proper,7.9,26.7,14.7,5.0
2021-06-04,Colombo Proper,135.4,28.1,13.6,5.0
2021-06-05,Colombo Proper,32.5,27.2,12.1,5.0
2021-06-06,Colombo Proper,3.8,28.4,17.8,5.0
2021-06-07,Colombo Proper,10.4,28.6,15.3,5.0
2021-06-08,Colombo Proper,10.9,27.1,17.3,5.0
2021-06-09,Colombo Proper,8.6,27.5,16.9,5.0
2021-06-10,Colombo Proper,18.8,29.3,19.9,5.0
2021-06-11,Colombo Proper,2.8,29.2,19.7,5.0
2021-06-12,Colombo Proper,1.5,28.9,21.8,5.0
2021-06-13,Colombo Proper,6.6,28.2,19.7,5.0
2021-06-14,Colombo Proper,58.4,27.5,19.4,5.0
2021-06-15,Colombo Proper,3.2,29.2,20.4,5.0
2021-06-16,Colombo Proper,3.4,28.9,21.3,5.0
2021-06-17,Colombo Proper,3.3,29.1,15.8,5.0
2021-06-18,Colombo Proper,0.5,29.3,14.4,5.0
2021-06-19,Colombo Proper,1.1,29.4,17.5,5.0
2021-06-20,Colombo Proper,1.9,29.3,20.5,5.0
2021-06-21,Colombo Proper,1.5,29.3,21.6,5.0
2021-06-22,Colombo Proper,10.5,29.1,16.4,5.0
2021-06-23,Colombo Proper,0.5,29.0,21.6,5.0
2021-06-24,Colombo Proper,6.4,28.9,16.2,5.0
2021-06-25,Colombo Proper,3.5,29.2,19.5,5.0
2021-06-26,Colombo Proper,0.5,29.2,17.1,5.0
2021-06-27,Colombo Proper,1.0,29.0,16.8,5.0
2021-06-28,Colombo Proper,1.0,28.8,15.5,5.0
2021-06-29,Colombo Proper,2.5,27.9,14.6,5.0
