"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-08-27","14.5",",,S","27.2","H,,S","30.8",",,S","22.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-08-28","2.0",",,S","28.6","H,,S","31.4",",,S","23.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-08-29","0.0",",,S","29.1","H,,S","31.6",",,S","24.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-01","7.1",",,S","27.3","H,,S","31.6",",,S","24.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-02","3.6",",,S","28.6","H,,S","32.4",",,S","24.1",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-03","0.5",",,S","28.8","H,,S","32.5",",,S","24.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-04","0.0",",,S","28.4","H,,S",,,"24.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-05","5.8",",,S","26.8","H,,S","31.1",",,S","25.1",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-06","24.9",",,S","28.3","H,,S","30.5",",,S","24.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-07","1.5",",,S","30.7","H,,S","32.7",",,S","24.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-08","0.0",",,S","28.9","H,,S","33.1",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-09","0.0",",,S","29.4","H,,S","33.0",",,S","25.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-10","0.0",",,S","29.4","H,,S","32.6",",,S","25.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-11","0.0",",,S","27.4","H,,S","31.0",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-12","12.2",",,S","26.2","H,,S","29.3",",,S","22.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-13","0.0",",,S","29.8","H,,S","32.8",",,S","23.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-14","0.0",",,S","29.1","H,,S","32.6",",,S","23.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-15","9.9",",,S","26.3","H,,S",,,"23.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-16","24.1",",,S","25.7","H,,S","29.6",",,S","23.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-17","11.9",",,S","28.1","H,,S",,,"24.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-18","9.9",",,S","27.9","H,,S","31.8",",,S","24.0",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-19","3.3",",,S","27.3","H,,S",,,"24.1",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-20","2.8",",,S","28.7","H,,S","31.0",",,S","23.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-22","0.0",",,S","27.5","H,,S","33.0",",,S","23.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-23","1.3",",,S","26.2","H,,S","31.0",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-24","24.9",",,S","25.5","H,,S","29.7",",,S","22.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-26",,,"27.7","H,,S",,,"21.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-28","0.0",",,S","29.1","H,,S","32.1",",,S","22.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-29","0.5",",,S","27.1","H,,S","31.9",",,S","22.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-30","0.0",",,S","27.3","H,,S","33.0",",,S","23.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-01","1.3",",,S","26.3","H,,S","33.0",",,S","22.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-03","0.0",",,S","26.9","H,,S","33.1",",,S","23.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-06","75.4",",,S","25.9","H,,S","30.6",",,S","22.0",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-07","13.2",",,S","26.9","H,,S",,,"21.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-08","7.1",",,S","27.4","H,,S",,,"22.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-09","12.7",",,S","27.5","H,,S","33.0",",,S","22.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-10","9.7",",,S","27.3","H,,S","32.7",",,S","22.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-12","1.0",",,S","29.1","H,,S","32.9",",,S","21.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-13","2.0",",,S","26.9","H,,S","32.5",",,S","22.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-14","79.5",",,S","28.8","H,,S","34.0",",,S","22.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-15","0.0",",,S","27.2","H,,S",,,"23.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-16","37.6",",,S","25.7","H,,S","30.0",",,S","22.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-17","11.4",",,S","26.9","H,,S","33.0",",,S","22.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-18","6.1",",,S","28.8","H,,S","32.4",",,S","22.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-19","0.3",",,S","27.1","H,,S","31.4",",,S","22.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-20","36.3",",,S","26.6","H,,S","31.1",",,S","22.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-21","27.9",",,S","25.3","H,,S",,,"22.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-22","42.4",",,S","26.1","H,,S","29.2",",,S","22.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-23","2.8",",,S","26.7","H,,S","31.2",",,S","22.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-24","21.1",",,S","24.7","H,,S","27.4",",,S","23.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-25","17.5",",,S","28.8","H,,S","31.8",",,S","22.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-26","1.0",",,S","27.3","H,,S","30.0",",,S","22.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-27","0.8",",,S","25.7","H,,S","27.5",",,S","22.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-28","24.1",",,S","25.1","H,,S","27.5",",,S","22.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-29","9.7",",,S","26.8","H,,S","29.9",",,S","22.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-30","0.0",",,S","26.8","H,,S","29.6",",,S","23.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-31","0.8",",,S","27.1","H,,S","30.4",",,S","23.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-01","0.3",",,S","30.6","H,,S","33.1",",,S","21.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-02","0.0",",,S","29.3","H,,S","33.0",",,S","23.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-03","0.3",",,S","26.8","H,,S","31.1",",,S","22.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-04","0.8",",,S","27.1","H,,S","33.0",",,S","22.1",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-05","0.3",",,S","28.2","H,,S","32.5",",,S","22.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-06","0.0",",,S","28.6","H,,S","32.6",",,S","23.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-07","0.0",",,S","29.2","H,,S","33.3",",,S","23.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-08","0.0",",,S","30.3","H,,S","32.7",",,S","24.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-09","0.0",",,S","29.6","H,,S","32.5",",,S","23.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-10","0.0",",,S","27.6","H,,S","32.7",",,S","22.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-11","6.1",",,S","28.3","H,,S","32.7",",,S","23.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-12","33.3",",,S","28.4","H,,S","32.7",",,S","23.0",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-13","0.0",",,S","28.4","H,,S","33.2",",,S","22.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-14","0.0",",,S","28.5","H,,S","33.0",",,S","22.1",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-15","0.0",",,S","29.8","H,,S","33.6",",,S","23.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-16","27.2",",,S","27.4","H,,S","31.6",",,S","23.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-17","43.9",",,S","28.2","H,,S","33.0",",,S","21.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-18","0.0",",,S","28.4","H,,S","33.5",",,S","22.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-19","0.0",",,S","28.0","H,,S","32.4",",,S","22.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-20","5.6",",,S","28.1","H,,S","33.0",",,S","23.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-21","0.0",",,S","28.7","H,,S","33.4",",,S","20.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-22","0.0",",,S","28.7","H,,S","31.0",",,S","23.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-23","0.0",",,S","29.3","H,,S","33.3",",,S","22.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-24","0.0",",,S","27.4","H,,S","29.6",",,S","24.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-25","0.0",",,S","27.4","H,,S","31.1",",,S","23.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-26","8.1",",,S","27.8","H,,S","32.7",",,S","22.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-27","1.0",",,S","28.5","H,,S","33.0",",,S","21.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-28","0.0",",,S","27.2","H,,S",,,"24.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-29","1.5",",,S","29.6","H,,S","32.3",",,S","23.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-30","5.3",",,S","26.9","H,,S","31.0",",,S","23.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-01","188.7",",,S","27.2","H,,S","31.0",",,S","22.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-02","4.8",",,S","26.7","H,,S","30.0",",,S","22.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-03","10.2",",,S","26.9","H,,S","31.3",",,S","23.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-04","4.8",",,S","25.6","H,,S","27.5",",,S","24.0",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-05","21.6",",,S","25.7","H,,S","30.0",",,S","22.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-09","0.0",",,S","25.6","H,,S",,,"22.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-10","0.0",",,S","27.7","H,,S","29.4",",,S","22.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-11","3.0",",,S","25.7","H,,S","28.0",",,S","22.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-14","0.0",",,S","29.9","H,,S","32.8",",,S","22.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-15","0.0",",,S","27.7","H,,S","32.8",",,S","22.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-16","0.0",",,S","27.2","H,,S","32.0",",,S","21.0",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-17","0.0",",,S","26.1","H,,S","29.0",",,S","22.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-18","8.9",",,S","26.1","H,,S","28.5",",,S","23.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-19","8.4",",,S","26.2","H,,S","29.0",",,S","23.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-20","47.2",",,S","22.1","H,,S","25.3",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-21","23.1",",,S","29.1","H,,S","32.7",",,S","22.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-22","0.0",",,S","25.9","H,,S","29.0",",,S","22.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-23","0.0",",,S","27.6","H,,S","31.4",",,S","23.1",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-24","0.0",",,S","28.2","H,,S","33.1",",,S","22.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-25","0.0",",,S","27.3","H,,S","32.3",",,S","22.1",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-26","0.0",",,S","28.0","H,,S",,,"22.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-27","0.0",",,S","29.3","H,,S","32.0",",,S","21.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-28","0.0",",,S","29.6","H,,S","32.7",",,S","21.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-29","0.0",",,S","27.8","H,,S","32.3",",,S","22.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-30","0.0",",,S","27.8","H,,S","32.1",",,S","20.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-31","0.0",",,S","28.2","H,,S","32.5",",,S","22.0",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-01","0.0",",,S","28.6","H,,S","32.9",",,S","22.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-02","0.0",",,S","27.9","H,,S","32.5",",,S","23.0",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-03","0.0",",,S","30.9","H,,S","34.0",",,S","22.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-04","0.0",",,S","31.3","H,,S","34.0",",,S","22.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-05","0.0",",,S","29.7","H,,S","34.7",",,S","22.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-06","0.0",",,S","29.1","H,,S","34.4",",,S","21.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-07","0.0",",,S","28.9","H,,S","33.7",",,S","22.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-08","0.0",",,S","28.4","H,,S","32.3",",,S","24.1",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-09","0.0",",,S","28.3","H,,S","33.4",",,S","21.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-10","0.0",",,S","29.7","H,,S","32.8",",,S","20.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-11","0.0",",,S","29.8","H,,S","32.8",",,S","21.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-12","0.0",",,S","28.8","H,,S","32.5",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-13","0.0",",,S","27.6","H,,S","32.0",",,S","22.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-14","0.0",",,S","27.0","H,,S","32.0",",,S","20.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-15","0.0",",,S","27.3","H,,S","32.0",",,S","20.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-16","0.0",",,S","28.3","H,,S","33.6",",,S","20.1",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-17","0.0",",,S","29.0","H,,S","32.4",",,S","22.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-18","0.5",",,S","30.2","H,,S","34.6",",,S","22.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-19","0.0",",,S","29.1","H,,S","35.6",",,S","22.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-20","1.5",",,S","29.1","H,,S","34.5",",,S","23.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-21","0.0",",,S","29.0","H,,S","33.9",",,S","24.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-22","16.5",",,S","26.9","H,,S","30.2",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-23","3.8",",,S","28.5","H,,S","32.1",",,S","23.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-24","0.0",",,S","30.9","H,,S","34.0",",,S","22.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-25","0.0",",,S","30.2","H,,S","33.1",",,S","22.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-26","0.0",",,S","28.3","H,,S",,,"23.0",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-27","0.0",",,S","28.5","H,,S",,,"22.0",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-28","0.0",",,S","27.9","H,,S","33.5",",,S","20.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-29","0.0",",,S","28.1","H,,S","33.5",",,S","20.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-30","0.0",",,S","28.0","H,,S","33.7",",,S","19.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-31","0.0",",,S","30.7","H,,S","34.0",",,S","21.0",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-01","0.0",",,S","27.9","H,,S","33.6",",,S","19.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-02","0.0",",,S","27.7","H,,S","34.4",",,S","20.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-03","0.0",",,S","28.0","H,,S","34.4",",,S","21.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-04","0.0",",,S","28.2","H,,S","33.0",",,S","22.1",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-05","0.0",",,S","28.1","H,,S","34.8",",,S","21.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-06","0.0",",,S","27.7","H,,S","34.0",",,S","21.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-07","0.0",",,S","27.3","H,,S","33.7",",,S","21.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-08","0.0",",,S","27.8","H,,S","35.4",",,S","20.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-09","0.0",",,S","27.7","H,,S","35.6",",,S","20.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-10","0.0",",,S","27.4","H,,S","33.7",",,S","20.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-11","0.0",",,S","28.7","H,,S","34.3",",,S","21.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-12","0.0",",,S","28.4","H,,S","33.2",",,S","25.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-13","0.0",",,S","28.4","H,,S","32.8",",,S","25.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-14","0.0",",,S","28.7","H,,S","34.4",",,S","23.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-15","0.0",",,S","30.1","H,,S","36.4",",,S","23.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-16","0.0",",,S","29.7","H,,S","37.0",",,S","23.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-17","0.0",",,S","28.2","H,,S","35.3",",,S","23.0",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-18","0.0",",,S","27.7","H,,S","33.7",",,S","21.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-19","0.0",",,S","28.0","H,,S","34.4",",,S","22.0",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-20","0.0",",,S","29.3","H,,S","35.5",",,S","22.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-21","0.0",",,S","29.1","H,,S",,,"25.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-22","0.5",",,S","28.2","H,,S","32.4",",,S","24.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-23","0.0",",,S","28.8","H,,S","34.3",",,S","24.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-24","0.0",",,S","29.1","H,,S","35.7",",,S","23.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-25","0.0",",,S","29.8","H,,S","35.8",",,S","23.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-26","0.0",",,S","29.7","H,,S","36.6",",,S","23.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-27","0.0",",,S","29.2","H,,S","35.7",",,S","22.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-28","0.0",",,S","28.0","H,,S","33.7",",,S","20.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-29","0.0",",,S","28.6","H,,S",,,"21.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-01","0.0",",,S","29.8","H,,S","36.2",",,S","22.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-02","0.0",",,S","29.7","H,,S","37.3",",,S","23.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-03","0.0",",,S","28.8","H,,S",,,"22.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-04","0.0",",,S","29.1","H,,S","37.3",",,S","22.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-05","0.0",",,S","29.3","H,,S",,,"23.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-06","0.0",",,S","29.7","H,,S","35.3",",,S","24.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-07","15.0",",,S","28.9","H,,S","35.3",",,S","24.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-08","0.0",",,S","29.4","H,,S","35.7",",,S","23.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-09","0.0",",,S","30.3","H,,S","37.2",",,S","23.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-10","0.0",",,S","30.7","H,,S","37.2",",,S","23.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-11","0.0",",,S","28.3","H,,S",,,"24.0",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-12","0.0",",,S","30.2","H,,S","36.5",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-13","0.0",",,S","26.3","H,,S",,,"23.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-14","0.0",",,S","27.3","H,,S",,,"24.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-15","0.0",",,S","29.8","H,,S","36.8",",,S","24.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-16","0.0",",,S","30.1","H,,S",,,"24.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-17","0.0",",,S","28.9","H,,S","36.5",",,S","25.0",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-18","0.0",",,S","30.3","H,,S",,,"24.2",",,S"
